### name of eos: /1D/NS/Classical/APR 
### link: https://compose.obspm.fr/eos/68 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV/fm3] 
n	mu	p	e
0.029477	0.9490394798093853	8.080882666219072e-05	0.027894027919679057
0.042684	0.9505502734231795	0.00013494144067633916	0.040438346430118656
0.0622	0.9525673294805652	0.00024014208742008093	0.059009545806271074
0.073174	0.95367346985216	0.0003149590647275406	0.06946914341823442
0.075959	0.9539454343702816	0.0003352377298874586	0.07212550351944476
0.085	0.9553526328308912	0.00044855858080880974	0.08075641520981695
0.09	0.9559488340483113	0.0005007251192534371	0.0855346699450946
0.095	0.9565632702322979	0.000557560306986959	0.09031595036508135
0.1	0.9571984244449414	0.0006194885666720024	0.09510035387782215
0.105	0.9578558685873243	0.0006868781473834934	0.09988798805428555
0.11	0.9585368971574756	0.0007600910566866136	0.1046789676306357
0.115	0.9592436857363615	0.0008396078908316906	0.1094734159688499
0.12	0.9599766985464898	0.0009257407253059495	0.11427146310027284
0.125	0.9607373615630979	0.0010189264657915066	0.11907324372959571
0.13	0.9615264436594454	0.0011195396028730322	0.12387889807285486
0.135	0.9623446266493194	0.0012279546271351976	0.12868856997052291
0.14	0.9631934255184701	0.001344670859357563	0.13350240871322827
0.1449999999999999	0.9640728822179753	0.0014700003750273535	0.13832056754657895
0.1499999999999999	0.9649834574176248	0.001604317664729242	0.14314320094791438
0.155	0.9659263847893589	0.0017481220492427878	0.14797046759310784
0.16	0.9669011958206036	0.0019016631889577716	0.15280252814233883
0.165	0.9679082331778049	0.0020653155744588636	0.157639542899879
0.17	0.9689492989712025	0.0022397033567205164	0.1624816774683839
0.1749999999999999	0.9700235064731585	0.002425013781035062	0.16732909985176758
0.1799999999999999	0.9711318016017929	0.0026217461681820645	0.17218197812014058
0.185	0.972274368694114	0.002830275008746196	0.1770404831996649
0.19	0.9734513773283321	0.0030509747933121236	0.181904786899071
0.195	0.9746626596889716	0.0032841575973670744	0.18677506104198238
0.2	0.9759093245451694	0.0035303851567880535	0.19165147975224583
0.2049999999999999	0.9771908577299525	0.0037899071319648417	0.19653421870267535
0.2099999999999999	0.9785082859273158	0.004063285258774445	0.20142345478596177
0.215	0.9798605076942682	0.004350644367411759	0.20631936478685592
0.22	0.981249079777073	0.004652671023948671	0.2112221265270074
0.225	0.9826732102232412	0.004969552473677522	0.21613191982655175
0.23	0.9841338051299425	0.005301850452475315	0.22104892472741147
0.2349999999999999	0.9856303700885451	0.005649814620731831	0.2259733223500762
0.2399999999999999	0.9871637557141268	0.006014006714324078	0.2309052946570663
0.245	0.9887324438993506	0.006394426733252057	0.23584502202208882
0.25	0.9903387907411298	0.006792010903977442	0.240792686781305
0.26	0.9936255785076653	0.00763024566266534	0.2507124047493276
0.27	0.997087435600828	0.008547747595108533	0.26066586001711506
0.28	1.000732055989126	0.009550134060077084	0.2706548416168782
